amount,transaction_hour,is_new_receiver,is_new_device,location_change,failed_transactions,transaction_frequency,account_age_days,is_fraud
221.73,2,0,0,0,0,12,992,0
2994.6,6,0,0,0,2,24,3,0
7177.38,20,0,0,0,0,3,247,0
1299.83,20,0,0,0,0,5,789,0
6165.03,15,0,0,0,1,6,264,0
1815.24,8,0,0,0,0,6,487,0
13043.87,6,0,0,0,0,3,516,0
13572.33,7,1,0,0,0,9,219,0
2126.84,22,1,0,0,1,9,548,0
1578.14,3,1,0,0,0,9,824,0
3189.07,18,0,0,1,1,16,752,0
1660.82,17,0,0,0,0,17,624,0
6705.48,17,1,0,0,2,10,329,0
10504.43,9,0,0,1,0,10,840,0
6718.46,17,0,0,0,4,12,590,1
10445.59,16,0,0,0,0,6,821,0
3044.95,13,0,0,0,0,5,113,0
1029.87,9,0,0,0,0,8,230,0
8045.34,19,0,0,0,0,4,707,0
2692.17,8,0,0,0,0,14,948,0
6685.13,13,0,0,1,1,1,749,0
1903.56,17,1,0,0,2,9,394,0
518.31,10,0,0,1,0,7,225,0
29432.91,23,0,0,1,0,18,949,1
1029.05,16,0,1,1,2,6,376,1
26761.37,14,0,0,1,0,2,146,0
22717.04,10,0,1,0,0,9,934,0
9483.98,10,0,0,0,0,9,283,0
6472.68,19,0,0,0,0,4,926,0
5183.76,17,0,0,1,0,11,74,0
12074.04,16,1,0,0,1,10,296,0
2060.21,16,0,0,0,0,3,104,0
3793.08,7,0,0,1,1,15,654,0
5805.88,13,0,0,0,0,15,687,0
3187.92,10,1,1,0,0,1,703,0
3356.31,12,0,1,0,0,3,903,0
2415.42,12,1,0,0,3,9,651,0
4993.87,15,0,1,0,0,2,671,1
11415.75,7,0,0,0,0,9,697,0
1360.34,9,0,0,1,0,9,128,0
16358.1,23,0,0,0,0,11,666,0
7019.47,15,0,0,0,0,8,828,0
10408.9,16,0,1,0,0,4,918,0
4884.16,16,0,0,0,0,14,838,0
9081.6,21,0,1,0,4,3,340,1
108.0,2,0,1,0,0,11,700,1
10245.05,15,1,0,0,1,10,811,0
255.8,2,1,0,0,0,2,894,0
13248.93,11,0,0,0,0,2,463,0
28952.01,16,1,0,0,4,18,498,1
2099.41,15,0,0,0,1,13,413,0
1426.75,12,0,0,0,0,6,927,0
8708.3,9,0,0,0,1,5,394,0
1760.35,13,0,1,1,5,7,50,1
12049.93,20,0,0,0,0,6,846,0
661.14,21,0,0,0,0,11,254,0
817.74,15,0,0,1,0,3,521,0
23232.86,7,0,0,0,1,7,344,0
6732.18,12,1,0,1,1,4,229,1
11269.48,13,1,0,0,1,5,604,0
2362.3,18,0,0,1,0,8,211,0
6781.04,18,0,0,0,3,16,541,1
5421.99,23,0,0,0,0,5,916,0
5555.18,21,0,0,1,0,11,51,0
6894.28,18,0,0,1,0,4,783,0
5149.07,13,0,0,0,4,11,309,1
3372.85,14,0,0,1,0,8,168,0
1947.14,11,0,0,0,0,13,448,0
8791.16,12,1,1,0,3,9,691,1
1549.21,10,1,0,0,3,10,315,1
7082.84,8,0,0,0,0,9,996,0
1604.21,21,0,0,0,3,4,96,0
5900.26,1,1,0,0,1,16,377,1
8258.05,20,0,0,0,0,13,916,0
1490.88,23,0,0,0,0,6,789,0
380.89,11,0,0,0,0,16,228,0
852.29,7,0,0,0,0,7,796,0
5598.38,10,1,0,0,1,3,764,0
11370.62,15,0,0,1,0,14,38,0
286.24,18,0,1,0,2,3,182,0
7958.97,17,0,0,0,2,2,646,0
2515.09,12,0,1,0,0,9,837,0
3916.6,6,0,0,0,3,7,967,0
15868.6,14,0,0,0,1,7,365,0
2430.55,20,0,0,0,0,3,623,0
3766.71,11,0,0,0,1,13,499,0
92.66,12,0,0,1,3,12,792,1
520.73,12,0,0,0,0,8,547,0
1805.22,16,0,0,1,4,13,797,1
179.48,6,0,0,0,0,10,880,0
5997.86,6,0,0,0,0,4,974,0
3344.92,8,0,0,0,1,23,227,0
4776.37,5,0,0,0,1,10,964,1
1161.67,21,1,0,0,1,13,338,0
2115.28,12,0,0,1,0,15,688,0
6550.73,10,0,0,0,1,8,662,0
20176.56,21,0,0,0,1,6,744,0
320.39,12,0,0,0,0,8,926,0
13274.65,18,0,0,0,0,16,318,0
5170.61,14,0,0,0,2,2,42,0
4989.57,11,0,0,1,0,14,235,0
4172.23,9,0,0,0,0,11,143,0
441.52,9,0,0,0,0,9,683,0
575.05,19,0,0,0,1,6,777,0
5521.44,7,0,1,0,0,2,532,0
2511.81,14,0,0,0,0,7,836,0
14962.9,15,1,0,0,0,9,833,0
3141.22,7,1,0,0,0,11,185,0
937.88,23,0,0,0,0,5,402,0
7535.68,22,0,0,0,0,11,324,0
2093.35,14,0,0,1,0,5,28,0
4482.59,4,0,0,0,0,3,711,0
7190.65,9,0,1,0,3,6,270,1
13841.38,7,0,0,0,0,11,253,0
9436.82,21,0,0,1,2,12,808,0
6778.76,10,0,0,0,1,5,764,1
6839.73,16,0,0,0,0,19,250,0
17514.26,11,1,0,1,0,9,370,1
2114.36,7,0,0,0,4,7,294,0
16.68,11,0,0,0,0,14,913,0
1914.35,18,0,0,0,0,13,826,0
1484.57,18,0,0,0,0,11,359,0
6515.32,22,0,0,1,0,15,946,0
6036.01,15,0,0,1,1,4,198,0
5410.46,20,0,0,1,3,12,189,1
108.26,0,0,0,1,0,12,154,1
7838.91,0,0,0,0,0,5,627,0
2355.21,12,0,0,0,0,12,827,0
6572.75,7,0,1,0,5,18,681,1
4889.41,9,0,0,0,0,5,708,0
2527.97,11,0,1,0,2,11,220,1
877.22,11,0,0,0,0,11,461,0
605.07,16,0,0,1,1,5,610,0
10695.57,15,1,0,0,0,6,174,0
15045.38,18,0,0,1,3,5,210,1
6305.3,20,1,0,0,0,7,152,0
665.1,19,0,0,0,1,10,350,0
3095.26,18,1,1,1,0,13,626,1
7842.47,15,0,0,1,1,4,138,0
9089.88,11,1,1,0,0,7,962,0
764.87,23,0,0,0,0,5,939,0
10.18,21,0,1,0,0,10,823,0
7481.62,15,0,0,1,0,12,733,0
2655.9,16,1,0,0,0,2,577,0
1772.05,18,0,0,0,0,6,977,0
87.89,7,0,1,0,0,18,790,0
4673.08,20,0,0,0,0,7,187,0
11438.93,23,0,0,0,0,6,858,0
18978.12,22,0,0,1,0,9,376,0
5014.74,22,0,0,1,0,8,842,0
4344.98,17,1,0,1,0,15,392,1
543.36,11,1,0,0,2,12,247,1
4786.04,12,0,0,1,0,7,596,0
2878.01,15,0,0,0,1,6,534,0
5615.74,20,0,0,0,0,8,441,0
2963.26,22,0,0,0,4,7,436,0
1658.98,22,0,1,0,0,10,304,0
608.69,7,1,0,0,2,5,120,0
2279.3,17,0,0,0,0,8,88,0
619.84,2,1,0,0,0,13,406,1
1178.04,21,1,1,0,0,18,983,1
26224.03,22,0,0,0,0,6,433,0
3533.04,1,1,0,0,0,9,476,0
4564.08,17,0,1,1,0,6,642,0
12420.7,20,0,0,0,3,3,954,0
32524.65,20,0,0,0,0,16,938,0
5253.91,22,0,0,0,0,4,997,0
10053.02,21,0,0,0,1,5,836,0
2385.53,7,0,0,0,1,4,549,0
2199.49,14,0,0,0,0,10,149,0
3102.05,9,0,0,0,1,7,508,0
6707.74,6,0,0,0,0,15,282,0
6887.84,18,0,1,0,0,5,655,0
2282.12,16,0,0,0,0,4,483,0
867.75,12,0,0,1,0,6,559,0
6014.5,23,0,0,0,0,10,271,0
834.04,21,0,0,0,0,5,598,0
5193.51,23,1,0,1,0,5,385,1
7103.7,12,0,0,0,0,5,436,0
7246.08,18,0,1,0,1,9,474,0
8411.68,11,0,0,0,0,2,509,0
12384.77,15,0,0,0,1,4,394,0
4168.39,23,0,0,0,2,4,126,0
7871.54,14,0,0,0,2,9,660,0
5802.46,18,1,0,1,2,8,956,0
1249.49,5,0,0,1,0,5,176,0
166.15,5,0,0,0,0,7,249,0
2018.99,21,1,0,0,0,10,513,0
3521.5,16,0,0,1,0,5,332,0
5769.98,17,1,0,0,0,10,382,0
11391.09,9,0,0,0,0,8,809,0
1320.77,14,0,0,0,4,5,24,0
814.96,1,0,0,0,0,7,986,0
19869.36,10,0,0,0,0,8,704,0
696.03,7,1,0,0,0,4,491,0
3916.17,13,0,1,0,1,8,370,0
5295.02,21,0,0,1,0,6,446,0
4687.13,11,0,0,0,0,12,960,0
549.76,13,0,1,0,4,11,770,1
362.31,12,0,0,0,1,5,916,0
678.83,21,1,1,0,1,9,438,1
5295.36,18,1,0,0,3,2,915,0
4726.11,8,0,0,0,0,6,25,0
1607.41,6,0,1,1,1,7,615,1
6102.92,20,0,0,0,0,11,1,0
10301.04,14,1,0,0,1,5,607,0
264.81,22,1,0,1,0,3,58,0
4146.48,10,0,0,0,0,4,580,0
7023.77,10,1,0,0,0,6,771,0
1754.62,7,0,0,0,0,15,420,0
2217.03,7,0,0,1,0,5,715,0
5715.88,19,1,0,0,0,12,502,0
13702.89,8,0,0,0,0,8,275,0
9972.0,6,0,0,0,0,10,201,0
5259.89,21,0,0,0,0,9,170,0
7870.93,13,0,0,0,0,13,297,0
2733.1,1,0,0,0,1,11,20,1
6156.02,17,1,0,0,0,2,457,0
3776.2,19,0,0,0,0,13,914,0
1273.85,18,1,0,0,1,8,493,0
7268.7,19,0,0,0,0,16,441,0
4887.87,23,0,1,0,0,7,228,0
2674.81,16,1,0,0,0,5,554,0
14547.62,17,0,0,0,3,3,736,0
136.94,22,0,0,0,0,4,580,0
2286.79,17,0,0,0,0,11,990,0
361.38,23,0,0,1,2,11,523,1
8738.14,13,0,0,0,0,1,554,0
7276.13,15,1,0,0,0,1,979,0
2424.99,21,1,0,0,0,6,914,0
6765.83,13,0,0,0,4,5,493,0
3034.46,13,1,1,1,1,15,376,1
8479.77,6,1,0,0,0,5,261,0
3642.84,14,0,0,0,0,6,890,0
3199.03,7,0,0,0,0,4,491,0
16385.33,17,0,0,0,0,3,230,0
1743.13,21,0,0,0,0,10,851,0
780.05,17,0,1,0,0,8,660,0
5280.26,9,0,0,0,0,3,962,0
20915.22,11,0,0,1,2,11,979,1
2857.34,11,0,0,1,0,9,186,0
394.27,21,0,0,0,0,7,229,0
2496.78,16,0,0,0,1,9,363,0
4240.49,14,0,0,1,0,2,331,1
1069.87,13,1,0,0,2,9,653,0
6449.46,5,0,0,0,0,21,64,0
36589.32,12,1,0,1,1,9,382,1
3616.03,20,1,1,0,3,4,980,1
2638.51,5,0,1,1,0,6,938,1
3082.0,10,0,0,0,0,12,618,0
744.0,5,1,0,0,0,9,386,0
12897.54,14,0,1,0,0,6,434,0
3225.07,22,1,0,0,0,8,246,0
2949.03,15,1,0,0,0,5,265,0
6477.39,14,0,0,0,1,4,429,0
3510.74,1,0,0,0,1,5,327,0
6278.73,7,0,0,0,2,11,120,0
390.49,20,0,0,0,0,13,511,0
10093.13,1,0,1,1,0,14,516,1
16941.07,4,0,0,0,2,4,189,0
6287.81,17,0,0,1,0,13,240,0
18558.96,22,0,1,1,1,10,322,1
995.23,6,0,0,0,0,4,87,0
3903.82,19,0,0,0,0,11,769,0
5534.91,7,0,0,1,0,1,369,0
5239.86,20,0,0,0,0,5,325,0
3089.59,11,0,0,0,0,3,416,0
2485.7,6,0,0,0,0,8,275,0
823.71,22,0,0,0,1,16,287,0
2992.94,9,1,0,0,0,11,822,0
1075.16,19,1,0,0,0,15,4,1
7963.81,22,0,0,0,0,6,903,0
1415.46,13,0,0,1,0,13,32,0
372.1,1,0,0,1,0,7,353,0
4832.68,6,0,0,0,0,6,6,0
5436.61,16,1,0,0,0,5,354,0
12340.28,15,0,0,0,0,3,895,0
5172.04,11,0,0,0,0,4,51,0
2553.13,8,1,0,0,1,8,527,0
9757.67,9,0,1,0,0,10,767,0
4672.81,8,0,0,0,0,6,540,0
505.6,17,0,0,0,3,10,80,0
5016.2,18,0,0,1,0,9,21,0
14327.01,1,0,0,1,0,2,598,0
3038.19,9,0,1,0,0,15,97,0
2118.64,11,0,0,0,0,4,629,0
939.19,12,0,1,0,0,3,867,0
995.33,3,1,0,0,0,5,409,0
3411.96,23,0,0,1,0,20,680,1
5443.29,20,0,0,0,3,12,794,1
514.3,6,0,0,0,0,14,147,0
16847.48,6,0,0,0,0,8,404,0
8452.26,9,0,0,1,0,2,94,0
5310.38,11,0,0,0,0,2,426,0
10586.89,13,0,0,0,0,10,367,0
511.51,10,0,0,1,3,5,612,0
3897.19,22,0,0,0,0,6,377,0
5977.02,1,1,0,0,5,7,404,1
10594.38,14,1,0,0,0,1,894,0
9190.14,2,0,0,1,0,15,425,1
1956.65,13,0,0,1,0,5,372,0
16979.13,17,0,0,0,0,4,557,0
806.7,13,0,0,0,0,9,982,0
12493.07,7,0,1,0,1,9,421,0
21240.41,22,1,1,0,0,11,155,1
1179.91,16,0,0,0,0,6,864,0
7692.23,14,0,0,0,1,7,814,0
256.72,13,1,1,0,0,7,214,0
3129.43,23,1,0,1,0,6,520,1
4367.54,14,0,0,0,0,8,780,0
5224.23,23,0,1,0,0,6,857,0
16497.35,12,0,0,0,1,9,978,0
6703.04,10,0,0,0,0,1,577,0
3948.32,14,0,0,0,3,9,832,0
9964.13,17,0,0,0,2,8,893,0
18048.68,6,1,0,0,0,9,416,0
143.88,9,0,0,1,0,7,302,0
24290.62,20,1,0,0,1,7,578,1
550.42,20,1,1,0,2,11,548,1
10114.54,15,0,0,0,0,12,430,0
1983.81,17,1,0,0,3,10,406,1
860.62,8,0,0,0,3,2,400,0
3487.36,20,0,0,0,0,10,381,0
6206.22,12,1,0,1,1,7,112,0
2887.43,6,0,0,1,0,11,28,1
346.66,23,0,0,1,0,10,117,1
5499.67,23,1,0,1,0,11,432,1
13971.47,20,0,0,0,0,7,676,0
2909.41,15,0,0,0,1,5,632,1
1472.62,17,0,0,0,0,4,765,0
3516.59,7,0,0,1,0,9,464,0
307.43,23,1,1,0,2,4,995,1
10315.07,20,1,0,0,0,7,737,0
10513.96,22,0,0,0,0,6,217,0
5330.4,10,0,1,0,0,11,807,0
2623.41,18,0,0,0,0,17,204,0
9660.13,18,0,1,0,2,4,720,0
4863.87,16,0,0,0,0,12,932,0
10499.87,6,0,0,0,0,2,250,0
5999.22,8,0,0,0,0,6,186,0
9216.13,21,1,0,0,0,12,609,0
5486.23,22,0,0,0,0,5,48,0
3218.06,12,0,0,1,0,12,553,0
19022.78,0,0,0,0,0,5,307,0
4683.72,9,1,0,0,0,8,676,0
5584.58,16,1,0,0,0,7,484,0
1504.52,15,1,0,1,0,8,305,0
5905.4,20,0,1,0,0,7,884,0
5096.29,18,0,0,0,1,9,58,0
1236.21,8,0,0,1,0,5,924,0
378.62,2,0,1,1,0,18,738,0
5573.49,10,0,0,0,2,4,656,0
8665.72,20,1,0,0,3,10,989,1
4456.48,7,0,0,0,0,12,628,0
1553.09,8,0,1,0,0,7,989,0
6599.07,23,0,0,0,0,2,119,0
510.98,14,0,0,1,3,8,216,0
3508.59,8,0,0,1,0,4,535,0
1080.22,21,0,1,0,3,11,977,1
1233.42,7,0,0,1,0,6,196,0
1366.09,12,1,0,0,0,7,855,0
2943.48,13,0,0,0,1,7,598,0
325.03,8,1,0,0,1,4,806,0
3052.93,15,1,0,0,1,9,539,0
4311.04,20,1,1,0,2,11,158,1
3971.69,13,0,0,0,1,10,374,0
2905.22,7,0,1,0,0,2,576,0
10973.57,6,0,0,0,0,7,150,0
952.22,22,0,0,1,0,9,710,0
4237.64,12,1,0,0,0,7,859,0
394.3,8,0,0,0,0,13,278,0
452.88,15,1,0,1,0,2,845,0
5128.01,23,0,1,0,0,7,63,0
5018.52,14,0,1,1,0,7,408,0
12634.05,22,1,0,0,3,16,178,1
4906.96,13,0,0,1,0,11,225,0
19291.99,13,1,0,1,0,4,414,1
309.52,14,0,1,0,0,14,86,0
628.9,22,1,0,0,0,4,391,0
280.4,8,0,0,0,0,18,442,0
1239.44,16,1,0,0,0,4,457,0
4685.76,17,0,0,0,0,4,160,0
6233.5,10,0,0,0,1,17,931,0
289.94,14,1,0,0,1,7,209,0
17519.39,23,1,0,0,0,12,662,1
11087.24,14,0,1,1,1,12,410,1
2121.08,6,0,0,0,0,7,992,0
491.98,18,0,0,0,1,5,989,0
1127.16,17,0,0,0,0,7,37,0
824.54,23,0,0,0,0,8,164,0
799.43,9,0,0,0,1,9,686,0
4395.86,8,0,0,0,0,7,874,0
1702.96,13,0,0,0,0,10,650,0
2670.31,9,0,0,1,0,11,471,0
27351.33,23,0,0,0,1,6,389,0
6928.05,19,1,0,0,0,16,512,0
17863.3,23,0,0,0,0,4,715,0
932.8,9,0,0,1,2,14,573,0
2898.96,6,0,0,1,2,13,140,0
4864.47,21,0,0,0,0,14,20,0
489.18,12,0,0,0,0,4,906,1
35.18,7,0,0,0,0,5,666,0
6669.88,13,0,0,0,0,11,268,0
6170.31,23,0,0,0,1,16,106,1
3183.82,11,1,0,0,1,10,473,1
4045.88,15,0,0,1,0,12,648,0
3231.41,14,1,1,0,0,7,372,0
155.79,7,0,0,1,0,3,276,0
2461.16,7,0,0,0,0,4,970,0
1179.39,21,0,0,0,0,11,473,0
631.67,4,0,0,0,0,5,240,0
18850.45,21,0,0,0,0,7,559,0
5498.15,16,0,0,0,0,8,350,0
7836.21,16,0,0,0,0,3,716,0
2283.21,16,0,0,0,0,6,8,0
3006.81,15,0,0,0,0,7,471,0
1632.39,11,0,0,0,0,11,81,0
621.97,19,0,0,1,0,9,644,0
1193.62,10,0,1,1,1,4,705,1
9592.51,10,1,0,0,1,9,293,0
6800.77,15,0,1,1,1,5,180,1
4760.24,19,0,0,0,0,3,999,0
3877.17,14,0,0,0,0,18,264,0
15349.78,10,0,0,1,0,9,417,0
463.09,0,1,0,0,2,11,613,1
1986.03,16,0,0,0,2,4,127,0
2594.12,19,0,0,0,2,6,122,0
9161.29,4,1,0,0,0,12,999,1
29378.82,12,0,0,0,1,16,419,0
1661.92,2,0,0,0,2,2,153,0
12453.49,17,1,0,0,0,7,191,0
10663.76,13,0,0,0,0,7,861,0
1536.7,2,0,0,0,0,12,296,0
3068.28,20,0,0,1,0,6,830,0
3172.47,15,1,0,0,0,7,668,0
22970.76,19,0,0,0,2,7,53,0
1207.24,6,0,0,1,2,11,867,1
9641.42,13,0,0,1,3,14,307,1
2450.53,23,1,0,0,0,13,496,1
7885.37,5,0,0,0,0,14,579,0
3278.48,22,1,0,0,1,10,322,1
5191.62,9,0,0,0,0,8,848,0
10734.64,10,0,0,0,0,15,382,0
9792.91,19,0,0,0,1,11,241,0
12088.47,13,1,0,0,0,6,751,0
378.81,6,0,0,0,0,13,238,0
7076.92,16,0,0,0,0,17,764,0
914.85,17,1,1,1,3,19,353,1
3235.26,23,0,0,0,0,6,441,0
4782.25,7,0,0,0,0,6,775,0
3102.41,11,0,0,0,3,11,791,1
4408.96,14,0,0,0,0,8,122,0
33985.23,6,1,1,0,0,4,95,1
881.66,21,1,1,0,0,11,940,1
6762.01,12,0,0,0,0,17,62,0
3035.1,18,0,1,1,0,11,850,1
866.37,10,0,0,0,2,22,980,0
1047.1,19,0,0,0,0,20,904,0
17897.79,4,0,1,0,1,10,94,1
12711.69,1,0,0,0,0,6,269,0
14263.64,11,0,1,0,0,9,742,0
28639.32,10,0,0,0,0,6,926,0
1411.55,16,0,0,1,0,5,660,0
2645.12,17,1,1,0,0,12,74,1
6647.79,10,0,0,0,0,8,365,0
3977.6,5,0,0,0,0,13,668,0
3261.73,16,0,0,1,1,5,403,0
2667.24,5,1,0,0,0,12,642,1
5415.17,14,0,1,0,0,17,557,0
5152.38,20,0,0,1,1,21,91,1
1066.54,21,0,0,1,0,2,557,0
3839.0,0,0,0,0,2,10,318,0
4847.52,21,1,1,0,0,14,948,0
5077.83,9,0,0,0,3,6,436,0
1425.15,15,0,0,0,0,2,429,0
8145.09,8,0,0,0,3,5,973,0
163.13,19,0,0,0,0,4,780,0
2639.47,13,0,0,1,1,13,511,1
9100.57,14,0,0,0,2,7,160,0
4989.2,6,0,0,0,0,7,767,0
1826.06,10,0,0,1,2,7,657,0
7133.74,9,0,0,1,0,15,824,0
5037.52,11,0,1,0,0,4,616,0
9554.98,20,0,0,0,0,7,998,0
7978.72,9,0,0,0,0,7,277,0
5661.31,13,0,0,0,0,5,161,0
4028.67,17,0,1,0,4,16,856,1
867.56,6,1,0,0,1,2,567,0
1827.45,19,0,0,0,1,3,380,0
3269.05,16,1,0,0,0,9,251,0
5497.24,14,0,1,0,0,3,592,0
4335.67,13,0,0,0,0,8,3,0
2049.62,5,0,0,0,0,11,87,0
48.91,23,0,0,0,0,8,439,0
4123.92,6,0,0,0,1,5,658,1
2028.09,23,1,0,0,1,6,10,1
7969.29,22,1,0,1,0,8,544,0
155.43,18,0,0,0,0,7,236,0
5284.37,11,0,0,0,0,10,333,0
17039.73,15,1,0,0,0,7,467,0
1159.94,11,1,1,0,0,11,800,1
3837.97,18,0,0,0,0,7,295,0
585.25,10,0,0,0,0,12,845,0
5905.9,17,0,0,1,2,13,751,0
4808.14,14,0,0,1,0,10,9,1
3149.06,22,0,0,0,1,5,268,0
4431.05,8,0,0,0,0,9,6,0
13623.43,8,0,0,0,0,10,570,0
1321.13,16,0,0,0,1,13,468,0
146.94,21,0,0,1,0,11,106,1
11878.46,4,1,0,0,0,6,980,0
5173.96,23,1,0,0,0,8,428,0
13289.67,19,0,0,0,1,20,952,0
5462.1,11,0,0,0,0,9,136,0
9979.48,18,0,0,1,0,2,698,0
3379.28,5,0,0,0,0,3,201,0
8324.41,20,0,0,0,0,5,956,0
14663.94,6,0,0,0,1,10,763,0
5103.52,22,0,0,0,1,8,644,0
1206.45,1,0,0,0,0,14,277,0
1888.39,7,0,0,0,0,12,520,0
1338.7,18,1,0,0,3,6,568,0
1711.0,14,0,0,0,0,8,291,0
2205.29,1,0,0,0,1,5,661,0
4869.89,15,0,0,0,0,3,490,0
5330.27,14,0,0,0,0,11,26,0
3345.98,6,0,0,0,2,5,50,0
5743.63,6,1,0,1,0,16,384,1
520.57,17,0,0,0,1,4,774,0
561.3,14,1,0,0,1,6,645,0
1141.22,9,0,0,1,0,13,410,0
4389.83,4,0,0,0,1,3,923,0
1454.75,17,0,1,0,0,10,824,0
2008.46,7,0,0,1,1,8,703,0
3078.08,18,0,0,0,5,10,978,0
10033.61,0,1,0,1,3,6,631,1
93.75,14,0,0,0,1,6,444,0
6298.29,20,0,0,0,0,6,933,0
6641.58,23,1,0,0,1,7,21,1
9626.44,10,0,1,0,1,15,565,1
16206.29,14,0,0,0,0,19,181,0
132.06,8,0,0,1,0,6,208,0
1011.88,20,0,0,1,0,5,545,0
13048.36,16,0,0,0,0,13,104,0
3690.68,9,0,0,1,2,6,898,0
4998.81,23,0,0,0,0,15,732,0
6536.52,12,0,0,0,0,7,686,0
6829.13,14,0,1,0,0,13,55,0
16116.62,8,0,0,0,2,4,949,0
34764.54,19,0,0,0,3,11,836,1
7651.17,10,1,0,0,0,10,562,0
2041.5,8,0,0,0,1,9,43,0
12719.21,20,1,0,0,0,13,148,0
312.84,8,0,0,1,0,6,150,0
1586.62,14,0,0,0,1,5,249,0
13670.67,14,0,1,0,0,4,181,0
1785.83,18,1,0,0,0,12,723,0
1505.78,21,0,0,0,0,4,990,0
901.87,9,1,0,1,0,10,367,1
11768.73,16,1,0,0,0,9,419,0
4169.58,9,0,0,0,0,4,301,0
6751.61,6,0,0,0,0,4,261,0
1649.25,18,0,0,0,0,8,4,0
8523.91,8,0,0,0,0,6,143,0
8572.84,15,0,0,0,0,11,765,0
2259.02,16,1,0,1,2,16,344,1
3182.74,20,0,0,0,0,6,609,0
1421.98,10,0,0,0,4,11,970,0
22530.13,19,0,0,0,0,20,867,0
6234.02,15,1,0,0,1,14,741,1
16368.25,15,0,0,0,0,4,244,0
2179.14,12,1,0,0,1,8,96,0
9146.56,16,1,0,0,0,5,464,0
8720.98,17,0,0,0,0,4,77,0
7069.23,21,0,0,0,0,2,81,0
20234.99,17,0,0,0,0,10,69,0
3010.85,7,0,0,1,1,9,173,0
850.52,3,0,0,0,2,7,72,0
6693.13,8,0,0,0,0,8,303,1
7850.68,8,0,0,0,3,6,602,0
5144.85,22,0,0,0,0,2,268,0
1400.21,0,0,1,0,1,7,422,0
4222.59,15,0,0,0,3,5,551,0
2255.45,10,0,0,0,0,24,985,0
3356.1,6,1,1,0,0,23,941,1
6227.52,6,0,0,1,0,5,123,0
8214.01,2,0,0,0,0,9,504,0
1595.55,12,1,1,0,1,11,497,1
3128.45,2,1,0,1,1,10,50,1
1891.38,10,0,0,1,4,10,882,1
1338.61,8,0,0,0,0,9,547,0
9187.86,6,0,0,1,0,6,829,0
14408.06,14,0,0,0,0,20,389,0
2784.42,16,1,0,0,3,15,845,1
8358.54,22,0,0,1,0,7,685,0
13647.88,21,1,0,1,4,19,806,1
11239.66,9,0,0,0,0,9,414,0
1221.33,15,0,0,0,0,9,781,0
18791.33,6,0,0,0,0,14,399,0
2846.14,11,0,0,0,2,5,339,0
2496.19,10,0,0,0,0,4,102,0
396.79,16,0,0,0,1,11,294,0
4005.22,1,0,0,0,0,7,234,0
702.56,14,1,0,0,0,5,608,0
1724.42,17,0,0,1,0,8,867,0
2297.06,17,1,0,0,1,3,212,1
9937.44,20,0,0,0,0,10,340,0
12510.15,10,1,0,1,2,6,369,0
2171.23,20,1,0,0,0,11,77,0
11751.14,9,0,0,1,0,25,90,0
11689.16,11,1,0,0,0,13,816,0
8690.11,15,0,0,0,0,6,593,0
961.83,3,1,0,0,1,25,94,1
7043.35,16,0,0,0,1,13,260,0
17415.16,22,0,0,0,0,10,648,0
6894.43,11,0,1,0,3,6,585,1
2427.36,8,0,0,0,0,5,86,0
4175.84,8,0,0,0,2,10,876,0
6236.09,2,1,0,0,0,5,396,0
4297.09,19,0,0,0,0,8,19,0
776.68,3,0,0,0,0,5,865,0
2254.36,19,1,0,0,0,9,704,0
9738.94,23,1,1,0,4,6,644,0
11867.76,9,0,1,0,0,22,386,0
896.13,9,0,1,0,0,8,704,0
18277.87,10,0,0,0,0,11,636,0
2402.33,23,1,1,0,0,11,895,1
6523.83,7,1,0,0,0,6,383,0
8371.73,22,0,1,0,0,4,711,0
10036.16,12,0,0,0,0,8,259,0
17494.88,6,1,0,0,0,5,712,0
2261.82,13,1,0,0,0,1,905,0
11743.01,8,1,0,1,0,14,116,1
857.22,11,0,0,0,1,10,21,0
7335.51,14,0,0,0,1,5,725,0
8138.26,9,0,0,1,1,8,696,0
6804.07,11,0,0,0,4,10,96,0
1754.64,14,1,0,0,2,6,892,0
12393.45,10,0,0,0,0,10,449,0
1119.73,10,1,0,0,0,20,86,0
340.76,9,0,0,0,3,11,107,1
7593.72,11,1,1,0,0,8,194,0
3881.58,20,0,0,0,0,12,446,0
11356.75,23,0,0,0,0,10,585,0
2911.18,12,0,0,1,5,6,487,1
1115.55,11,0,1,0,2,7,955,0
10873.53,23,1,0,0,0,6,719,0
4786.53,16,0,0,0,3,5,976,0
1268.37,19,0,0,0,4,5,300,0
7656.03,19,1,0,0,0,5,330,0
4303.75,13,1,1,0,2,13,905,1
5572.79,22,0,0,0,2,10,976,0
3717.11,6,1,0,0,0,9,140,0
10596.35,20,0,0,0,1,2,42,0
10626.33,8,0,0,0,0,21,116,0
7424.61,15,0,0,1,1,11,469,1
678.28,14,0,0,0,3,4,30,0
10962.66,9,0,0,0,0,5,877,0
6680.42,18,0,0,0,0,6,667,0
7174.61,9,0,0,0,3,16,314,0
2715.75,19,1,0,0,4,8,589,0
12695.67,5,0,0,1,0,9,183,0
7764.02,15,1,0,0,3,5,476,1
726.69,12,1,0,0,0,9,883,0
3153.24,18,0,0,0,0,3,365,0
13059.39,5,0,0,0,1,11,824,0
300.08,8,0,1,0,1,2,663,0
19539.6,6,1,0,0,1,4,283,0
6830.92,4,0,0,0,0,11,214,0
